uniq_id	city	state	zip
36693	Bayamón	Puerto Rico	612
36694	Guaynabo	Puerto Rico	983
36695	Toa Baja	Puerto Rico	969
36696	Guaynabo	Puerto Rico	959
36697	Bayamón	Puerto Rico	612
36698	Caguas	Puerto Rico	716
36699	Bayamón	Puerto Rico	901
36700	Carolina	Puerto Rico	959
36701	Carolina	Puerto Rico	976
36702	Bayamón	Puerto Rico	959
36703	Bayamón	Puerto Rico	680
36704	Arecibo	Puerto Rico	612
36705	Trujillo Alto	Puerto Rico	976
36706	Toa Baja	Puerto Rico	680
36707	Trujillo Alto	Puerto Rico	959
36708	Mayagüez	Puerto Rico	901
36709	Toa Baja	Puerto Rico	716
36710	Bayamón	Puerto Rico	983
36711	Ponce	Puerto Rico	983
36712	Arecibo	Puerto Rico	901
36713	Bayamón	Puerto Rico	680
36714	Carolina	Puerto Rico	959
36715	Caguas	Puerto Rico	983
36716	Ponce	Puerto Rico	983
36717	Mayagüez	Puerto Rico	901
36718	Carolina	Puerto Rico	725
36719	Carolina	Puerto Rico	680
36720	Trujillo Alto	Puerto Rico	901
36721	Toa Baja	Puerto Rico	983
36722	Arecibo	Puerto Rico	612
36723	Caguas	Puerto Rico	959
36724	Ponce	Puerto Rico	612
36725	Carolina	Puerto Rico	949
36726	Caguas	Puerto Rico	959
36727	Bayamón	Puerto Rico	901
36728	Ponce	Puerto Rico	612
36729	Toa Baja	Puerto Rico	716
36730	Guaynabo	Puerto Rico	680
36731	Caguas	Puerto Rico	959
36732	Toa Baja	Puerto Rico	959
36733	San Juan	Puerto Rico	959
36734	Mayagüez	Puerto Rico	959
36735	Ponce	Puerto Rico	949
36736	Bayamón	Puerto Rico	949
36737	San Juan	Puerto Rico	969
36738	Bayamón	Puerto Rico	969
36739	Guaynabo	Puerto Rico	901
36740	Guaynabo	Puerto Rico	612
36741	Arecibo	Puerto Rico	969
36742	Caguas	Puerto Rico	901
36743	Bayamón	Puerto Rico	716
36744	Mayagüez	Puerto Rico	983
36745	Toa Baja	Puerto Rico	612
36746	Arecibo	Puerto Rico	976
36747	Arecibo	Puerto Rico	716
36748	Bayamón	Puerto Rico	612
36749	Arecibo	Puerto Rico	969
36750	Bayamón	Puerto Rico	949
36751	Carolina	Puerto Rico	969
36752	Toa Baja	Puerto Rico	969
36753	Carolina	Puerto Rico	969
36754	Mayagüez	Puerto Rico	949
36755	Guaynabo	Puerto Rico	716
36756	Caguas	Puerto Rico	959
36757	Mayagüez	Puerto Rico	969
36758	Bayamón	Puerto Rico	969
36759	Trujillo Alto	Puerto Rico	969
36760	Mayagüez	Puerto Rico	983
36761	Carolina	Puerto Rico	612
36762	Caguas	Puerto Rico	949
36763	Bayamón	Puerto Rico	612
36764	Carolina	Puerto Rico	983
36765	Toa Baja	Puerto Rico	969
36766	Ponce	Puerto Rico	901
36767	Mayagüez	Puerto Rico	901
36768	Toa Baja	Puerto Rico	725
36769	Mayagüez	Puerto Rico	901
36770	Trujillo Alto	Puerto Rico	959
36771	Ponce	Puerto Rico	725
36772	Caguas	Puerto Rico	959
36773	Caguas	Puerto Rico	680
36774	Trujillo Alto	Puerto Rico	969
36775	San Juan	Puerto Rico	976
36776	San Juan	Puerto Rico	983
36777	Ponce	Puerto Rico	983
36778	Carolina	Puerto Rico	976
36779	Ponce	Puerto Rico	901
36780	Ponce	Puerto Rico	901
36781	Toa Baja	Puerto Rico	969
36782	Bayamón	Puerto Rico	976
36783	Carolina	Puerto Rico	612
36784	Trujillo Alto	Puerto Rico	612
36785	Arecibo	Puerto Rico	949
36786	Carolina	Puerto Rico	901
36787	Caguas	Puerto Rico	612
36788	Toa Baja	Puerto Rico	716
36789	Arecibo	Puerto Rico	680
36790	Guaynabo	Puerto Rico	969
36791	Toa Baja	Puerto Rico	680
36792	Guaynabo	Puerto Rico	983
36793	San Juan	Puerto Rico	949
36794	Mayagüez	Puerto Rico	725
36795	Toa Baja	Puerto Rico	983
36796	San Juan	Puerto Rico	612
36797	Trujillo Alto	Puerto Rico	959
36798	Mayagüez	Puerto Rico	959
36799	Caguas	Puerto Rico	949
36800	San Juan	Puerto Rico	612
36801	Mayagüez	Puerto Rico	716
36802	San Juan	Puerto Rico	969
36803	Guaynabo	Puerto Rico	725
36804	San Juan	Puerto Rico	680
36805	Carolina	Puerto Rico	969
36806	Arecibo	Puerto Rico	612
36807	Bayamón	Puerto Rico	680
36808	Trujillo Alto	Puerto Rico	612
36809	Caguas	Puerto Rico	612
36810	Guaynabo	Puerto Rico	976
36811	Caguas	Puerto Rico	716
36812	Trujillo Alto	Puerto Rico	969
36813	Carolina	Puerto Rico	976
36814	Carolina	Puerto Rico	612
36815	Guaynabo	Puerto Rico	716
36816	Trujillo Alto	Puerto Rico	680
36817	Carolina	Puerto Rico	959
36818	Carolina	Puerto Rico	716
36819	Carolina	Puerto Rico	725
36820	Bayamón	Puerto Rico	612
36821	Toa Baja	Puerto Rico	983
36822	Toa Baja	Puerto Rico	612
36823	Ponce	Puerto Rico	949
36824	Carolina	Puerto Rico	725
36825	Mayagüez	Puerto Rico	983
36826	Carolina	Puerto Rico	949
36827	Toa Baja	Puerto Rico	949
36828	Trujillo Alto	Puerto Rico	959
36829	Bayamón	Puerto Rico	612
36830	Arecibo	Puerto Rico	680
36831	Trujillo Alto	Puerto Rico	959
36832	Bayamón	Puerto Rico	976
36833	Arecibo	Puerto Rico	959
36834	Carolina	Puerto Rico	680
36835	Mayagüez	Puerto Rico	949
36836	Ponce	Puerto Rico	983
36837	Bayamón	Puerto Rico	959
36838	San Juan	Puerto Rico	959
36839	Toa Baja	Puerto Rico	901
36840	Bayamón	Puerto Rico	680
36841	Guaynabo	Puerto Rico	959
36842	Ponce	Puerto Rico	983
36843	San Juan	Puerto Rico	983
36844	Caguas	Puerto Rico	680
36845	San Juan	Puerto Rico	725
36846	Caguas	Puerto Rico	949
36847	Mayagüez	Puerto Rico	612
36848	Bayamón	Puerto Rico	959
36849	San Juan	Puerto Rico	983
36850	San Juan	Puerto Rico	969
36851	Arecibo	Puerto Rico	716
36852	Bayamón	Puerto Rico	716
36853	San Juan	Puerto Rico	959
36854	Arecibo	Puerto Rico	976
36855	Trujillo Alto	Puerto Rico	976
36856	Carolina	Puerto Rico	680
36857	Caguas	Puerto Rico	901
36858	San Juan	Puerto Rico	716
36859	Guaynabo	Puerto Rico	716
36860	Arecibo	Puerto Rico	976
36861	Bayamón	Puerto Rico	680
36862	Caguas	Puerto Rico	969
36863	Trujillo Alto	Puerto Rico	959
36864	Ponce	Puerto Rico	612
36865	Arecibo	Puerto Rico	612
36866	Bayamón	Puerto Rico	969
36867	Ponce	Puerto Rico	976
36868	Ponce	Puerto Rico	949
36869	Trujillo Alto	Puerto Rico	959
36870	Carolina	Puerto Rico	901
36871	Mayagüez	Puerto Rico	725
36872	Bayamón	Puerto Rico	725
36873	Mayagüez	Puerto Rico	959
36874	Caguas	Puerto Rico	949
36875	Arecibo	Puerto Rico	716
36876	Arecibo	Puerto Rico	725
36877	Trujillo Alto	Puerto Rico	901
36878	Ponce	Puerto Rico	901
36879	Trujillo Alto	Puerto Rico	612
36880	Mayagüez	Puerto Rico	612
36881	Carolina	Puerto Rico	612
36882	Guaynabo	Puerto Rico	976
36883	Arecibo	Puerto Rico	725
36884	Bayamón	Puerto Rico	959
36885	Mayagüez	Puerto Rico	976
36886	Trujillo Alto	Puerto Rico	976
36887	Ponce	Puerto Rico	959
36888	Toa Baja	Puerto Rico	612
36889	Arecibo	Puerto Rico	716
36890	Mayagüez	Puerto Rico	716
36891	Guaynabo	Puerto Rico	680
36892	Toa Baja	Puerto Rico	680
36893	Carolina	Puerto Rico	725
36894	Guaynabo	Puerto Rico	901
36895	Guaynabo	Puerto Rico	612
36896	Mayagüez	Puerto Rico	725
36897	Carolina	Puerto Rico	949
36898	Guaynabo	Puerto Rico	969
36899	Ponce	Puerto Rico	976
36900	San Juan	Puerto Rico	949
36901	Arecibo	Puerto Rico	901
36902	Caguas	Puerto Rico	725
36903	Caguas	Puerto Rico	983
36904	Trujillo Alto	Puerto Rico	976
36905	Arecibo	Puerto Rico	725
36906	Caguas	Puerto Rico	959
36907	Ponce	Puerto Rico	983
36908	Bayamón	Puerto Rico	680
36909	Trujillo Alto	Puerto Rico	680
36910	Bayamón	Puerto Rico	680
36911	Arecibo	Puerto Rico	725
36912	Guaynabo	Puerto Rico	959
36913	Bayamón	Puerto Rico	976
36914	Guaynabo	Puerto Rico	612
36915	Arecibo	Puerto Rico	680
36916	Carolina	Puerto Rico	949
36917	Carolina	Puerto Rico	716
36918	Trujillo Alto	Puerto Rico	901
36919	Arecibo	Puerto Rico	612
36920	Carolina	Puerto Rico	949
36921	Arecibo	Puerto Rico	976
36922	Carolina	Puerto Rico	983
36923	Trujillo Alto	Puerto Rico	612
36924	Toa Baja	Puerto Rico	725
36925	Trujillo Alto	Puerto Rico	612
36926	Mayagüez	Puerto Rico	983
36927	Caguas	Puerto Rico	725
36928	Ponce	Puerto Rico	901
36929	Ponce	Puerto Rico	949
36930	Trujillo Alto	Puerto Rico	959
36931	Mayagüez	Puerto Rico	976
36932	Mayagüez	Puerto Rico	983
36933	Toa Baja	Puerto Rico	725
36934	Arecibo	Puerto Rico	949
36935	Toa Baja	Puerto Rico	949
36936	Ponce	Puerto Rico	949
36937	Ponce	Puerto Rico	680
36938	Mayagüez	Puerto Rico	725
36939	Trujillo Alto	Puerto Rico	983
36940	Trujillo Alto	Puerto Rico	716
36941	Toa Baja	Puerto Rico	969
36942	Caguas	Puerto Rico	976
36943	Bayamón	Puerto Rico	680
36944	Toa Baja	Puerto Rico	716
36945	San Juan	Puerto Rico	716
36946	Caguas	Puerto Rico	969
36947	Toa Baja	Puerto Rico	976
36948	Trujillo Alto	Puerto Rico	976
36949	San Juan	Puerto Rico	976
36950	Toa Baja	Puerto Rico	976
36951	Toa Baja	Puerto Rico	901
36952	Caguas	Puerto Rico	716
36953	Guaynabo	Puerto Rico	725
36954	Arecibo	Puerto Rico	959
36955	Ponce	Puerto Rico	969
36956	Mayagüez	Puerto Rico	969
36957	Toa Baja	Puerto Rico	716
36958	Mayagüez	Puerto Rico	959
36959	Guaynabo	Puerto Rico	901
36960	San Juan	Puerto Rico	901
36961	Arecibo	Puerto Rico	949
36962	Carolina	Puerto Rico	983
36963	Mayagüez	Puerto Rico	680
36964	San Juan	Puerto Rico	976
36965	Arecibo	Puerto Rico	969
36966	Bayamón	Puerto Rico	976
36967	Trujillo Alto	Puerto Rico	976
36968	Trujillo Alto	Puerto Rico	949
36969	Guaynabo	Puerto Rico	716
36970	San Juan	Puerto Rico	901
36971	Bayamón	Puerto Rico	969
36972	Toa Baja	Puerto Rico	716
36973	Trujillo Alto	Puerto Rico	949
36974	Trujillo Alto	Puerto Rico	901
36975	Bayamón	Puerto Rico	969
36976	Ponce	Puerto Rico	949
36977	San Juan	Puerto Rico	716
36978	San Juan	Puerto Rico	716
36979	Bayamón	Puerto Rico	716
36980	Trujillo Alto	Puerto Rico	983
36981	Toa Baja	Puerto Rico	725
36982	Ponce	Puerto Rico	969
36983	Carolina	Puerto Rico	983
36984	San Juan	Puerto Rico	959
36985	Mayagüez	Puerto Rico	949
36986	Mayagüez	Puerto Rico	969
36987	Caguas	Puerto Rico	976
36988	Ponce	Puerto Rico	680
36989	Bayamón	Puerto Rico	725
36990	Mayagüez	Puerto Rico	959
36991	Bayamón	Puerto Rico	959
36992	Mayagüez	Puerto Rico	983
36993	Arecibo	Puerto Rico	983
36994	Bayamón	Puerto Rico	983
36995	Mayagüez	Puerto Rico	976
36996	Arecibo	Puerto Rico	959
36997	Bayamón	Puerto Rico	969
36998	Caguas	Puerto Rico	725
36999	Carolina	Puerto Rico	969
37000	San Juan	Puerto Rico	612
37001	Bayamón	Puerto Rico	959
37002	Arecibo	Puerto Rico	959
37003	Caguas	Puerto Rico	725
37004	Arecibo	Puerto Rico	725
37005	Toa Baja	Puerto Rico	983
37006	Trujillo Alto	Puerto Rico	959
37007	Trujillo Alto	Puerto Rico	612
37008	Ponce	Puerto Rico	612
37009	Trujillo Alto	Puerto Rico	725
37010	Arecibo	Puerto Rico	969
37011	Caguas	Puerto Rico	901
37012	Guaynabo	Puerto Rico	976
37013	Guaynabo	Puerto Rico	983
37014	San Juan	Puerto Rico	901
37015	Arecibo	Puerto Rico	959
37016	Trujillo Alto	Puerto Rico	949
37017	Guaynabo	Puerto Rico	983
37018	Trujillo Alto	Puerto Rico	725
37019	Guaynabo	Puerto Rico	725
37020	Ponce	Puerto Rico	983
37021	San Juan	Puerto Rico	983
37022	Caguas	Puerto Rico	983
37023	Guaynabo	Puerto Rico	959
37024	Arecibo	Puerto Rico	612
37025	Caguas	Puerto Rico	969
37026	Mayagüez	Puerto Rico	959
37027	Arecibo	Puerto Rico	901
37028	Bayamón	Puerto Rico	976
37029	Caguas	Puerto Rico	680
37030	Ponce	Puerto Rico	612
37031	Toa Baja	Puerto Rico	959
37032	Mayagüez	Puerto Rico	959
37033	Carolina	Puerto Rico	949
37034	San Juan	Puerto Rico	680
37035	Trujillo Alto	Puerto Rico	680
37036	Caguas	Puerto Rico	901
37037	Carolina	Puerto Rico	983
37038	Arecibo	Puerto Rico	976
37039	Trujillo Alto	Puerto Rico	969
37040	Trujillo Alto	Puerto Rico	716
37041	Ponce	Puerto Rico	976
37042	Ponce	Puerto Rico	725
37043	San Juan	Puerto Rico	716
37044	Bayamón	Puerto Rico	901
37045	Carolina	Puerto Rico	716
37046	Guaynabo	Puerto Rico	901
37047	Ponce	Puerto Rico	716
37048	San Juan	Puerto Rico	976
37049	Toa Baja	Puerto Rico	959
37050	Toa Baja	Puerto Rico	725
37051	Trujillo Alto	Puerto Rico	716
37052	Toa Baja	Puerto Rico	969
37053	San Juan	Puerto Rico	949
37054	Trujillo Alto	Puerto Rico	983
37055	Carolina	Puerto Rico	959
37056	Trujillo Alto	Puerto Rico	680
37057	Carolina	Puerto Rico	969
37058	San Juan	Puerto Rico	716
37059	Caguas	Puerto Rico	983
37060	Carolina	Puerto Rico	983
37061	Arecibo	Puerto Rico	969
37062	Carolina	Puerto Rico	725
37063	Toa Baja	Puerto Rico	680
37064	Toa Baja	Puerto Rico	901
37065	Mayagüez	Puerto Rico	969
37066	Mayagüez	Puerto Rico	901
37067	San Juan	Puerto Rico	969
37068	Caguas	Puerto Rico	901
37069	Mayagüez	Puerto Rico	969
37070	Guaynabo	Puerto Rico	959
37071	Arecibo	Puerto Rico	901
37072	San Juan	Puerto Rico	680
37073	Ponce	Puerto Rico	949
37074	Carolina	Puerto Rico	612
37075	San Juan	Puerto Rico	901
37076	Caguas	Puerto Rico	716
37077	Carolina	Puerto Rico	612
37078	Mayagüez	Puerto Rico	983
37079	Ponce	Puerto Rico	680
37080	Toa Baja	Puerto Rico	983
37081	Arecibo	Puerto Rico	680
37082	Bayamón	Puerto Rico	969
37083	San Juan	Puerto Rico	949
37084	Trujillo Alto	Puerto Rico	949
37085	Caguas	Puerto Rico	901
37086	Toa Baja	Puerto Rico	969
37087	Caguas	Puerto Rico	725
37088	Ponce	Puerto Rico	949
37089	Carolina	Puerto Rico	969
37090	Guaynabo	Puerto Rico	969
37091	Caguas	Puerto Rico	901
37092	Caguas	Puerto Rico	680
37093	Caguas	Puerto Rico	969
37094	Ponce	Puerto Rico	976
37095	Carolina	Puerto Rico	612
37096	Toa Baja	Puerto Rico	725
37097	San Juan	Puerto Rico	949
37098	Caguas	Puerto Rico	901
37099	Bayamón	Puerto Rico	612
37100	Carolina	Puerto Rico	612
37101	Arecibo	Puerto Rico	725
37102	Trujillo Alto	Puerto Rico	949
37103	Carolina	Puerto Rico	983
37104	Carolina	Puerto Rico	612
37105	San Juan	Puerto Rico	725
37106	San Juan	Puerto Rico	901
37107	Ponce	Puerto Rico	612
37108	Arecibo	Puerto Rico	969
37109	Mayagüez	Puerto Rico	901
37110	Mayagüez	Puerto Rico	716
37111	Bayamón	Puerto Rico	969
37112	Guaynabo	Puerto Rico	969
37113	Bayamón	Puerto Rico	680
37114	Toa Baja	Puerto Rico	969
37115	Bayamón	Puerto Rico	612
37116	Toa Baja	Puerto Rico	983
37117	Ponce	Puerto Rico	983
37118	Toa Baja	Puerto Rico	901
37119	Toa Baja	Puerto Rico	716
37120	Ponce	Puerto Rico	725
37121	Trujillo Alto	Puerto Rico	976
37122	Toa Baja	Puerto Rico	612
37123	Guaynabo	Puerto Rico	969
37124	Arecibo	Puerto Rico	959
37125	Caguas	Puerto Rico	949
37126	Ponce	Puerto Rico	976
37127	Trujillo Alto	Puerto Rico	901
37128	Toa Baja	Puerto Rico	969
37129	Toa Baja	Puerto Rico	725
37130	Carolina	Puerto Rico	959
37131	Caguas	Puerto Rico	680
37132	Trujillo Alto	Puerto Rico	976
37133	Guaynabo	Puerto Rico	969
37134	Guaynabo	Puerto Rico	901
37135	Caguas	Puerto Rico	901
37136	Trujillo Alto	Puerto Rico	612
37137	Bayamón	Puerto Rico	959
37138	Arecibo	Puerto Rico	612
37139	San Juan	Puerto Rico	680
37140	Trujillo Alto	Puerto Rico	949
37141	Carolina	Puerto Rico	725
37142	San Juan	Puerto Rico	969
37143	Mayagüez	Puerto Rico	901
37144	Guaynabo	Puerto Rico	949
37145	Toa Baja	Puerto Rico	725
37146	Mayagüez	Puerto Rico	969
37147	Ponce	Puerto Rico	680
37148	Toa Baja	Puerto Rico	969
37149	San Juan	Puerto Rico	969
37150	Guaynabo	Puerto Rico	959
37151	Ponce	Puerto Rico	959
37152	Carolina	Puerto Rico	612
37153	Mayagüez	Puerto Rico	969
37154	Caguas	Puerto Rico	969
37155	Trujillo Alto	Puerto Rico	949
37156	Bayamón	Puerto Rico	612
37157	Toa Baja	Puerto Rico	716
37158	San Juan	Puerto Rico	680
37159	Toa Baja	Puerto Rico	680
37160	Bayamón	Puerto Rico	959
37161	Toa Baja	Puerto Rico	983
37162	Mayagüez	Puerto Rico	680
37163	Ponce	Puerto Rico	680
37164	Arecibo	Puerto Rico	976
37165	Mayagüez	Puerto Rico	969
37166	Caguas	Puerto Rico	983
37167	Guaynabo	Puerto Rico	901
37168	San Juan	Puerto Rico	969
37169	Guaynabo	Puerto Rico	901
37170	Mayagüez	Puerto Rico	983
37171	Caguas	Puerto Rico	976
37172	Trujillo Alto	Puerto Rico	983
37173	Caguas	Puerto Rico	725
37174	Mayagüez	Puerto Rico	983
37175	Carolina	Puerto Rico	680
37176	Toa Baja	Puerto Rico	901
37177	Toa Baja	Puerto Rico	901
37178	Arecibo	Puerto Rico	949
37179	Caguas	Puerto Rico	680
37180	Ponce	Puerto Rico	716
37181	Toa Baja	Puerto Rico	716
37182	Bayamón	Puerto Rico	612
37183	Carolina	Puerto Rico	959
37184	Bayamón	Puerto Rico	716
37185	Guaynabo	Puerto Rico	901
37186	Trujillo Alto	Puerto Rico	612
37187	Toa Baja	Puerto Rico	612
37188	Caguas	Puerto Rico	612
37189	Ponce	Puerto Rico	716
37190	Arecibo	Puerto Rico	901
37191	Trujillo Alto	Puerto Rico	612
37192	Carolina	Puerto Rico	680
37193	Arecibo	Puerto Rico	901
37194	Carolina	Puerto Rico	983
37195	Mayagüez	Puerto Rico	612
37196	Bayamón	Puerto Rico	949
37197	Guaynabo	Puerto Rico	612
37198	Mayagüez	Puerto Rico	983
37199	Guaynabo	Puerto Rico	949
37200	Carolina	Puerto Rico	716
37201	Arecibo	Puerto Rico	725
37202	Bayamón	Puerto Rico	983
37203	Carolina	Puerto Rico	612
37204	Guaynabo	Puerto Rico	959
37205	San Juan	Puerto Rico	959
37206	Bayamón	Puerto Rico	969
37207	Mayagüez	Puerto Rico	949
37208	Guaynabo	Puerto Rico	949
37209	Toa Baja	Puerto Rico	969
37210	Arecibo	Puerto Rico	716
37211	Trujillo Alto	Puerto Rico	680
37212	Arecibo	Puerto Rico	680
37213	Bayamón	Puerto Rico	680
37214	Guaynabo	Puerto Rico	969
37215	Ponce	Puerto Rico	716
37216	Mayagüez	Puerto Rico	680
37217	Caguas	Puerto Rico	680
37218	Bayamón	Puerto Rico	680
37219	San Juan	Puerto Rico	725
37220	Carolina	Puerto Rico	901
37221	Arecibo	Puerto Rico	725
37222	Bayamón	Puerto Rico	725
37223	Mayagüez	Puerto Rico	969
37224	Bayamón	Puerto Rico	983
37225	Bayamón	Puerto Rico	716
37226	Arecibo	Puerto Rico	983
37227	Guaynabo	Puerto Rico	680
37228	Caguas	Puerto Rico	612
37229	Trujillo Alto	Puerto Rico	901
37230	Trujillo Alto	Puerto Rico	959
37231	Caguas	Puerto Rico	612
37232	Guaynabo	Puerto Rico	949
37233	Arecibo	Puerto Rico	901
37234	Trujillo Alto	Puerto Rico	949
37235	Trujillo Alto	Puerto Rico	969
37236	Arecibo	Puerto Rico	969
37237	Bayamón	Puerto Rico	716
37238	Caguas	Puerto Rico	680
37239	Mayagüez	Puerto Rico	901
37240	San Juan	Puerto Rico	901
37241	Toa Baja	Puerto Rico	716
37242	Bayamón	Puerto Rico	680
37243	Mayagüez	Puerto Rico	949
37244	Carolina	Puerto Rico	983
37245	Arecibo	Puerto Rico	983
37246	Mayagüez	Puerto Rico	680
37247	Mayagüez	Puerto Rico	725
37248	San Juan	Puerto Rico	716
37249	Carolina	Puerto Rico	983
37250	Mayagüez	Puerto Rico	969
37251	Arecibo	Puerto Rico	983
37252	Caguas	Puerto Rico	983
37253	Trujillo Alto	Puerto Rico	959
37254	Trujillo Alto	Puerto Rico	983
37255	Trujillo Alto	Puerto Rico	969
37256	Toa Baja	Puerto Rico	976
37257	Carolina	Puerto Rico	976
37258	Caguas	Puerto Rico	725
37259	Toa Baja	Puerto Rico	725
37260	Toa Baja	Puerto Rico	901
37261	Toa Baja	Puerto Rico	612
37262	Trujillo Alto	Puerto Rico	976
37263	San Juan	Puerto Rico	725
37264	Caguas	Puerto Rico	959
37265	Toa Baja	Puerto Rico	680
37266	Toa Baja	Puerto Rico	725
37267	San Juan	Puerto Rico	612
37268	Arecibo	Puerto Rico	680
37269	Mayagüez	Puerto Rico	983
37270	Caguas	Puerto Rico	716
37271	Trujillo Alto	Puerto Rico	716
37272	Bayamón	Puerto Rico	612
37273	Toa Baja	Puerto Rico	959
37274	Trujillo Alto	Puerto Rico	959
37275	Caguas	Puerto Rico	949
37276	Toa Baja	Puerto Rico	612
37277	Toa Baja	Puerto Rico	680
37278	Guaynabo	Puerto Rico	725
37279	Toa Baja	Puerto Rico	725
37280	Trujillo Alto	Puerto Rico	901
37281	Mayagüez	Puerto Rico	959
37282	Mayagüez	Puerto Rico	949
37283	Toa Baja	Puerto Rico	725
37284	Carolina	Puerto Rico	969
37285	San Juan	Puerto Rico	680
37286	Arecibo	Puerto Rico	901
37287	Arecibo	Puerto Rico	725
37288	Caguas	Puerto Rico	959
37289	Bayamón	Puerto Rico	976
37290	Toa Baja	Puerto Rico	612
37291	Mayagüez	Puerto Rico	959
37292	Toa Baja	Puerto Rico	969
37293	Guaynabo	Puerto Rico	901
37294	Guaynabo	Puerto Rico	612
37295	Mayagüez	Puerto Rico	612
37296	Caguas	Puerto Rico	901
37297	Ponce	Puerto Rico	716
37298	Trujillo Alto	Puerto Rico	716
37299	Trujillo Alto	Puerto Rico	949
37300	Carolina	Puerto Rico	612
37301	Bayamón	Puerto Rico	959
37302	Carolina	Puerto Rico	716
37303	Arecibo	Puerto Rico	680
37304	San Juan	Puerto Rico	612
37305	Ponce	Puerto Rico	983
37306	Mayagüez	Puerto Rico	983
37307	Toa Baja	Puerto Rico	976
37308	Mayagüez	Puerto Rico	976
37309	Trujillo Alto	Puerto Rico	680
37310	Guaynabo	Puerto Rico	959
37311	Toa Baja	Puerto Rico	976
37312	Mayagüez	Puerto Rico	976
37313	Caguas	Puerto Rico	725
37314	San Juan	Puerto Rico	969
37315	Guaynabo	Puerto Rico	612
37316	Caguas	Puerto Rico	725
37317	Mayagüez	Puerto Rico	612
37318	Ponce	Puerto Rico	716
37319	San Juan	Puerto Rico	969
37320	Arecibo	Puerto Rico	612
37321	Guaynabo	Puerto Rico	959
37322	Toa Baja	Puerto Rico	901
37323	Caguas	Puerto Rico	949
37324	Toa Baja	Puerto Rico	969
37325	Ponce	Puerto Rico	901
37326	Toa Baja	Puerto Rico	716
37327	Ponce	Puerto Rico	725
37328	Trujillo Alto	Puerto Rico	725
37329	Bayamón	Puerto Rico	612
37330	San Juan	Puerto Rico	680
37331	Toa Baja	Puerto Rico	680
37332	Arecibo	Puerto Rico	612
37333	Carolina	Puerto Rico	983
37334	Arecibo	Puerto Rico	949
37335	Guaynabo	Puerto Rico	949
37336	Ponce	Puerto Rico	976
37337	San Juan	Puerto Rico	716
37338	Toa Baja	Puerto Rico	725
37339	Bayamón	Puerto Rico	949
37340	Trujillo Alto	Puerto Rico	901
37341	San Juan	Puerto Rico	901
37342	Mayagüez	Puerto Rico	680
37343	Ponce	Puerto Rico	680
37344	Ponce	Puerto Rico	612
37345	San Juan	Puerto Rico	716
37346	Toa Baja	Puerto Rico	969
37347	Trujillo Alto	Puerto Rico	969
37348	Toa Baja	Puerto Rico	969
37349	Trujillo Alto	Puerto Rico	976
37350	Ponce	Puerto Rico	725
37351	Toa Baja	Puerto Rico	716
37352	Mayagüez	Puerto Rico	716
37353	Toa Baja	Puerto Rico	949
37354	Mayagüez	Puerto Rico	612
37355	Guaynabo	Puerto Rico	976
37356	Bayamón	Puerto Rico	976
37357	Toa Baja	Puerto Rico	612
37358	Mayagüez	Puerto Rico	725
37359	San Juan	Puerto Rico	949
37360	Arecibo	Puerto Rico	976
37361	Mayagüez	Puerto Rico	949
37362	Arecibo	Puerto Rico	680
37363	Ponce	Puerto Rico	716
37364	Carolina	Puerto Rico	901
37365	Bayamón	Puerto Rico	959
37366	Caguas	Puerto Rico	901
37367	Carolina	Puerto Rico	680
37368	Carolina	Puerto Rico	983
37369	Guaynabo	Puerto Rico	969
37370	Trujillo Alto	Puerto Rico	612
37371	Trujillo Alto	Puerto Rico	716
37372	Trujillo Alto	Puerto Rico	716
37373	Arecibo	Puerto Rico	969
37374	Ponce	Puerto Rico	680
37375	Arecibo	Puerto Rico	716
37376	San Juan	Puerto Rico	976
37377	Ponce	Puerto Rico	949
37378	Carolina	Puerto Rico	716
37379	Ponce	Puerto Rico	976
37380	Guaynabo	Puerto Rico	680
37381	Arecibo	Puerto Rico	680
37382	Arecibo	Puerto Rico	612
37383	Arecibo	Puerto Rico	983
37384	Toa Baja	Puerto Rico	959
37385	Bayamón	Puerto Rico	976
37386	Arecibo	Puerto Rico	969
37387	Toa Baja	Puerto Rico	725
37388	Carolina	Puerto Rico	725
37389	Toa Baja	Puerto Rico	949
37390	Arecibo	Puerto Rico	612
37391	Mayagüez	Puerto Rico	680
37392	Bayamón	Puerto Rico	901
37393	Arecibo	Puerto Rico	976
37394	San Juan	Puerto Rico	716
37395	Mayagüez	Puerto Rico	725
37396	Arecibo	Puerto Rico	716
37397	Ponce	Puerto Rico	969
37398	Toa Baja	Puerto Rico	983
37399	Carolina	Puerto Rico	725
37400	Mayagüez	Puerto Rico	976
37401	Ponce	Puerto Rico	716
37402	San Juan	Puerto Rico	949
37403	Arecibo	Puerto Rico	969
37404	San Juan	Puerto Rico	725
37405	Ponce	Puerto Rico	901
37406	Mayagüez	Puerto Rico	969
37407	San Juan	Puerto Rico	901
37408	San Juan	Puerto Rico	949
37409	Bayamón	Puerto Rico	612
37410	Ponce	Puerto Rico	612
37411	Carolina	Puerto Rico	680
37412	Caguas	Puerto Rico	983
37413	Guaynabo	Puerto Rico	901
37414	Carolina	Puerto Rico	949
37415	Caguas	Puerto Rico	976
37416	Guaynabo	Puerto Rico	976
37417	Arecibo	Puerto Rico	612
37418	Caguas	Puerto Rico	959
